region,population,family,sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
AFR,LWK,NA19319,NA19319,0.054221083513767,-0.001895811855935273,-0.0071,-0.0213,0.0035,-0.0318,-0.0201,0.0323,0.0356,-0.0282,0.0012,-0.0028,-0.0062,0.0049,-0.0138
AFR,LWK,NA19320,NA19320,0.0554395302758354,-0.0011438893280076813,-0.0392,-0.0118,0.0116,0.0353,0.0243,0.0057,-0.0038,0.0066,0.0041,0.014,0.0242,-0.0184,0.0023
AFR,LWK,NA19321,NA19321,0.054594546023147235,0.0016749759778749932,0.0186,-0.0051,0.018,0.0011,-0.0066,0.002,0.0016,0.0147,0.0387,0.0413,-0.0291,0.0045,-0.0185
AFR,LWK,NA19323,NA19323,0.054314145238527574,-0.003496230399749543,-0.0398,-0.0027,0.0098,0.0361,-0.001,0.001,0.0036,-0.0251,0.0271,0.0062,-0.0035,-0.0267,0.0243
AFR,LWK,NA19324,NA19324,0.05889632087350935,0.0010878361846468195,-0.0125,0.0185,-0.0087,0.0146,-0.0276,0.0048,-0.0119,-0.0133,0.024,0.0023,0.0063,-0.0016,-0.0574
AFR,LWK,NA19327,NA19327,0.05582730997364034,-0.0035144645548187414,-0.0173,-0.0082,0.0379,0.0264,0.0141,0.0323,0.0242,0.0264,-0.0003,0.0246,0.0109,0.01,-0.0288
AFR,LWK,NA19328,NA19328,0.05713881846046932,-0.004362960570705419,0.0133,0.0177,-0.002,-0.0028,0.0221,-0.0466,-0.0285,0.0026,-0.0615,-0.0193,0.0037,-0.0165,-0.014
AFR,LWK,NA19331,NA19331,0.05651372461113415,0.0007993313311075098,-0.0202,0.0205,-0.0387,-0.0064,0.008,0.0359,0.0374,0.0086,-0.0272,0.0475,-0.0169,-0.0052,-0.0187
AFR,LWK,NA19332,NA19332,0.059007211549893135,-0.0023235716270771237,-0.0298,0.0042,0.0115,-0.0177,0.0114,0.0046,0.0137,0.0013,-0.0106,-0.0122,0.0033,-0.0025,0.0001
AFR,LWK,NA19334,NA19334,0.056071647651567594,0.0019545663556026953,-0.0245,0.0262,-0.0325,-0.0172,0.0037,0.0291,0.0353,-0.0046,-0.0133,0.0292,-0.0158,0.0088,-0.0152
AFR,LWK,NA19338,NA19338,0.05359247790123332,-0.0008638937468339967,-0.0004,-0.0441,-0.0056,-0.0156,-0.0103,0.0156,0.043,0.0307,0.0123,0.0409,-0.0271,-0.009,-0.018
AFR,LWK,NA19346,NA19346,0.057337773352446574,-0.0010147644965546945,0.0079,-0.0351,0.0264,0.0214,0.0105,-0.0031,0.0144,-0.0158,-0.0048,0.011,0.0284,-0.0266,-0.0212
AFR,LWK,NA19347,NA19347,0.057295497126249095,-0.002329379543136202,0.019,-0.0422,-0.0223,0.0211,-0.0293,0.0162,-0.0044,0.0305,-0.0139,0.0212,0.0007,0.0019,-0.0232
AFR,LWK,NA19350,NA19350,0.055611336536931844,0.0015966366449851055,-0.0166,0.026,-0.0144,0.0183,-0.0004,0.0224,-0.0278,0.0253,0.0149,0.053,0.003,0.0079,-0.0092
AFR,LWK,NA19351,NA19351,0.055280150253749084,-0.0006595361422436522,-0.0149,-0.0079,-0.0125,-0.0241,-0.0233,0.0211,0.0665,0.0041,0.0143,0.0221,-0.0128,0.0188,0.0346
AFR,LWK,NA19355,NA19355,0.057247412983992545,-0.0019322801660736702,-0.0038,0.0198,0.0211,0.0133,0.0222,0.0306,0.0136,0.0069,0.0032,0.01,-0.0316,0.0534,-0.0362
AFR,LWK,NA19360,NA19360,0.05660097841983565,0.0009106272109372822,0.0026,-0.0099,0.0268,-0.0117,-0.0065,0.0222,0.0134,0.0285,-0.0001,-0.0039,0.0022,0.0104,-0.0074
AFR,LWK,NA19372,NA19372,0.05951911856998395,0.0017676324991895837,-0.047,-0.0144,-0.0048,0.0177,-0.0115,0.0112,-0.007,-0.0217,0.0249,0.0031,0.0181,-0.0011,-0.0031
AFR,LWK,NA19374,NA19374,0.05677237947748611,0.0003269991809076202,0.0113,-0.0337,-0.021,0.0233,0.0077,-0.001,-0.0247,0.0082,-0.0381,-0.0143,-0.0006,-0.0022,-0.0034
AFR,LWK,NA19375,NA19375,0.053372587497880326,-0.0032073203427642498,-0.0134,0.0231,0.0061,0.0294,0.0022,0.0051,0.0062,0.0081,0.0127,0.0314,0.0206,0.0255,0.0027
AFR,LWK,NA19376,NA19376,0.05806214204604738,-0.006165035362803485,-0.016,0.0055,-0.0246,0.005,0.0184,0.0132,0.0095,0.0399,-0.014,0.0304,0.0079,-0.014,-0.0067
AFR,LWK,NA19377,NA19377,0.05422419007351953,-0.0010895920662460689,0.0277,-0.0514,-0.0107,-0.0041,0.0181,0.021,-0.0154,0.0022,-0.0104,0.0364,0.035,0.0232,-0.0007
AFR,LWK,NA19378,NA19378,0.056122027946684715,-0.00428462123781553,0.013,0.0259,0.0167,0.0065,-0.0482,-0.0103,0.0202,0.0008,-0.0175,0.0049,0.0325,-0.0075,-0.0289
AFR,LWK,NA19379,NA19379,0.05880285394530279,-0.0006358992745613594,0.0198,0.0113,0.0365,-0.0298,0.0169,0.0042,-0.0004,-0.002,0.0055,0.0319,-0.0479,-0.0133,-0.0155
AFR,LWK,NA19380,NA19380,0.055794353426700465,-0.0024104202323326366,0.0115,0.0331,0.006,-0.0136,0.0091,0.0519,-0.024,0.0003,0.021,0.0327,-0.0076,0.0192,0.0114
AFR,LWK,NA19383,NA19383,0.05791248690666463,6.2131195050605e-05,-0.0173,-0.0059,0.0348,0.0018,0.0105,0.0059,-0.0224,0.0168,0.0101,0.0146,-0.0053,-0.0039,0.0053
AFR,LWK,NA19384,NA19384,0.05942835299808395,-0.0024740371733518373,-0.0071,-0.0137,0.0154,-0.0082,0.0021,-0.0049,0.012,0.0127,0.0026,-0.0123,-0.0157,-0.031,0.0081
AFR,LWK,NA19385,NA19385,0.05939228989139154,-0.0021762126405549384,0.0027,0.0066,0.0018,-0.0036,-0.0372,0.005,-0.0126,0.0112,0.0114,-0.0201,0.0231,0.0021,-0.0183
AFR,LWK,NA19390,NA19390,0.058537985959445774,-0.0017760067037398772,-0.0207,-0.0126,-0.0054,0.0215,0.0094,0.0034,-0.0016,-0.0151,-0.056,0.0279,0.0139,0.0162,-0.0254
AFR,LWK,NA19391,NA19391,0.05834645979731154,0.0064606988105551525,0.0165,0.0344,0.0183,-0.014,0.0073,0.0235,0.005,0.0106,0.0084,0.0123,-0.0046,-0.0259,0.0344
AFR,LWK,NA19393,NA19393,0.057666258279322785,0.0037593425040073096,-0.0001,-0.011,0.009,-0.031,-0.008,0.0229,-0.0224,0.0265,0.0078,0.044,-0.0023,0.0156,0.0034
AFR,LWK,NA19394,NA19394,0.05747311130340462,-0.0013005679937874567,-0.0175,0.0027,-0.0243,0.0125,-0.0007,0.0184,0.0011,-0.0243,-0.0115,0.0121,-0.0313,0.0262,-0.001
AFR,LWK,NA19395,NA19395,0.057443666519663254,0.003933850121410301,0.0055,-0.0101,-0.0167,0.0241,0.0098,0.0202,-0.0178,-0.0188,-0.0143,0.0034,-0.0054,-0.019,0.0166
AFR,LWK,NA19397,NA19397,0.055942117616668625,0.0005286554291914162,-0.0059,-0.0238,0.0231,0.0033,0.0107,-0.0041,-0.0007,0.0068,0.0063,0.028,-0.0137,-0.0259,0.0013
AFR,LWK,NA19399,NA19399,0.06136927750433857,0.002293856707705104,-0.0216,-0.0162,0.0087,0.0032,0.0188,-0.0116,-0.0204,0.0099,-0.0015,0.0286,0.0126,-0.0209,0.0201
AFR,LWK,NA19401,NA19401,0.057433941636959675,-0.0018089632506797584,-0.0058,-0.0299,0.005,0.0227,0.0154,-0.0085,-0.0296,0.0562,-0.0386,0.0162,0.0306,-0.0345,-0.0078
AFR,LWK,NA19403,NA19403,0.057039948819649675,-0.0010508276032471084,-0.0038,0.045,0.04,0.0061,0.0012,-0.0022,0.0136,-0.002,-0.0255,-0.0213,-0.0043,0.0237,0.028
