region,population,family,sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
AFR,LWK,NA19380,NA19380,0.0584,-0.0082,0.0009,-0.0122,-0.014,-0.0307,0.0332,-0.0095,0.0177,0.0043,0.0127,-0.0127,0.0119,0.0024,-0.0322
AFR,LWK,NA19383,NA19383,0.0546,0.0061,-0.0014,-0.0333,-0.0055,0.0085,-0.0094,0.0176,-0.0096,0.0366,0.0387,0.0108,0.0122,-0.02,0.0029
AFR,LWK,NA19384,NA19384,0.0591,0.0022,-0.0041,-0.0199,0.0078,0.0075,-0.0168,0.0214,-0.0077,-0.022,0.0141,0.009,-0.0133,0.0292,-0.0162
AFR,LWK,NA19385,NA19385,0.064,-0.0093,0.0003,-0.004,-0.0128,0.0009,0.0049,-0.0025,-0.0045,0.0058,-0.0045,-0.0031,0.0067,-0.0176,0.0069
AFR,LWK,NA19390,NA19390,0.0613,-0.0072,0.0128,-0.005,-0.0152,-0.0312,-0.001,-0.008,0.0241,-0.0233,0.0093,-0.021,0.0415,-0.0109,0.0075
AFR,LWK,NA19391,NA19391,0.0569,-0.024,-0.0055,0.0111,-0.0198,-0.0119,-0.0375,0.0254,0.0435,0.0654,-0.0335,0.0635,-0.0074,-0.0218,-0.0223
AFR,LWK,NA19393,NA19393,0.0616,-0.0141,-0.0213,0.014,-0.0319,0.036,0.047,-0.0151,-0.015,0.0186,0.0113,0.0499,0.0276,0.0153,-0.0324
AFR,LWK,NA19394,NA19394,0.0609,-0.0058,0.0023,-0.0017,0.0129,-0.0161,-0.0386,0.029,-0.0243,-0.018,-0.0237,-0.0065,0.0014,-0.0039,0.0221
AFR,LWK,NA19395,NA19395,0.0563,-0.0128,-0.0045,0.0451,-0.0035,-0.0003,0.0085,-0.0094,-0.0129,0.0258,-0.0205,-0.0164,0.034,0.015,-0.0218
AFR,LWK,NA19397,NA19397,0.0545,-0.0209,0.0131,-0.0038,0.0141,0.0058,-0.0032,-0.009,0.0231,0.002,0.05,-0.0076,-0.0068,-0.02,-0.0175
AFR,LWK,NA19399,NA19399,0.0628,-0.013,-0.0118,0.022,-0.0082,0.013,0.0196,-0.0016,0.0124,0.0125,0.0037,0.0305,0.0164,-0.0157,0.0039
AFR,LWK,NA19401,NA19401,0.0537,-0.0124,-0.0132,0.0129,-0.013,0.0295,-0.0238,0.0446,0.0142,0.0428,-0.0041,0.0384,0.0024,0.0565,-0.038
AFR,LWK,NA19403,NA19403,0.0606,-0.0057,-0.0042,-0.0409,0.0162,0.0192,-0.0253,0.0274,-0.0237,0.0001,-0.0124,-0.0232,0.0042,0.0123,0.0011
AFR,LWK,NA19404,NA19404,0.0586,-0.0092,-0.0139,0.0056,-0.0092,0.0353,0.0064,0.0095,-0.0112,-0.0075,0.0022,-0.0245,-0.0382,0.0274,0.0054
AFR,LWK,NA19428,NA19428,0.0608,-0.0041,-0.0106,0.0125,0.0174,-0.0132,-0.0085,0.0097,0.0134,-0.0121,-0.0086,-0.0324,-0.0154,0.0414,0.0187
AFR,LWK,NA19429,NA19429,0.0643,-0.0055,0.0128,-0.0114,-0.0072,-0.0043,0.0076,0.0144,-0.001,-0.0168,0.0066,-0.0003,-0.0016,-0.035,-0.0154
AFR,LWK,NA19430,NA19430,0.0577,-0.0051,-0.0042,0.0085,0.0042,0.0188,0.009,-0.0122,-0.0214,-0.01,0.003,-0.0224,0.0106,0.0264,0.0305
AFR,LWK,NA19431,NA19431,0.0621,-0.0056,0.002,0.0072,0.0117,-0.0019,-0.0083,-0.0029,0.0118,-0.0106,-0.0107,-0.0433,-0.0175,-0.0201,-0.0097
AFR,LWK,NA19434,NA19434,0.0542,-0.0005,-0.007,-0.0507,-0.0036,0.0231,-0.0092,0.0183,-0.0044,-0.0021,-0.0149,-0.0139,-0.0148,-0.0023,-0.0397
AFR,LWK,NA19435,NA19435,0.0607,-0.0048,-0.0185,0.0072,0.0034,0.0165,-0.0167,0.0193,0.042,0.0082,0.0528,-0.0144,0.0153,-0.0203,0.0407
AFR,LWK,NA19436,NA19436,0.0616,-0.0064,-0.0258,0.0017,-0.0013,-0.0023,0.0099,-0.0129,0.0222,-0.015,-0.021,0.0303,-0.0104,-0.0125,-0.025
AFR,LWK,NA19437,NA19437,0.0562,0.0028,-0.0073,0.0201,-0.0145,-0.0077,-0.0241,-0.0173,-0.0311,0.0348,0.0163,-0.0185,-0.051,0.0167,-0.0171
AFR,LWK,NA19438,NA19438,0.055,0.0022,0.0169,0.0043,-0.0172,0.0161,-0.0441,0.003,0.0197,-0.013,-0.0223,0.0032,0.0231,-0.0044,0.0063
AFR,LWK,NA19439,NA19439,0.0555,-0.0087,0.0082,-0.0158,-0.0218,-0.0502,0.0382,0.0232,0.032,0.0427,0.0171,0.0243,-0.0596,0.039,-0.0018
AFR,LWK,NA19440,NA19440,0.0625,-0.0022,-0.0128,-0.0003,0.01,-0.0233,-0.0113,0.013,0.0048,-0.0436,-0.0332,0.0165,0.0343,0.008,0.0092
AFR,LWK,NA19443,NA19443,0.0564,-0.012,-0.0107,-0.0342,0.0494,0.0361,-0.0128,0.0589,-0.0202,0.0001,-0.0271,-0.0324,0.0305,-0.0487,0.0205
AFR,LWK,NA19445,NA19445,0.0585,-0.0034,-0.0071,0.0112,-0.0088,-0.0174,0.0039,-0.0181,-0.0052,-0.0085,0.0173,-0.0309,-0.0162,-0.0278,-0.0422
AFR,LWK,NA19446,NA19446,0.0551,-0.0042,0.0019,0.0053,0.0007,0.01,-0.0239,0.0026,-0.0069,0.0534,-0.0001,0.0408,-0.0079,-0.0199,-0.0022
AFR,LWK,NA19448,NA19448,0.0593,-0.0129,0.0001,0.0135,0.015,0.0037,0.0282,-0.0154,-0.0012,0.0093,-0.0041,0.0092,-0.0042,0.004,0.0174
AFR,LWK,NA19449,NA19449,0.0632,-0.0127,-0.0049,0.0161,-0.0015,-0.0298,-0.0091,0.0043,0.0,0.0067,0.0107,-0.0028,-0.0008,-0.0146,0.0049
AFR,LWK,NA19451,NA19451,0.0613,-0.0144,-0.0001,-0.0246,0.0186,-0.0133,0.0319,-0.0138,0.0252,-0.0084,0.0085,0.0391,-0.0008,-0.0111,0.0567
AFR,LWK,NA19452,NA19452,0.0544,-0.006,-0.0127,0.045,0.0387,-0.0109,0.0229,0.013,0.0033,-0.0345,0.0024,-0.0031,-0.0002,0.0169,-0.0397
AFR,LWK,NA19454,NA19454,0.0605,-0.0144,-0.0018,0.048,-0.013,0.008,-0.0027,-0.0295,0.0095,0.0214,-0.0112,-0.0231,-0.0089,-0.0275,-0.0009
AFR,LWK,NA19455,NA19455,0.0548,-0.008,0.0032,0.0058,0.0008,-0.0304,0.002,-0.0745,0.0114,0.0047,0.0628,-0.0444,0.0036,0.0436,0.0368
AFR,LWK,NA19456,NA19456,0.0636,-0.0073,-0.0014,-0.0117,-0.0112,-0.0048,0.0111,0.0048,0.0075,-0.0086,-0.0025,-0.0376,0.0077,-0.0101,0.0278
AFR,LWK,NA19457,NA19457,0.0616,-0.0086,0.0063,-0.0039,-0.0068,-0.0193,-0.0015,0.014,0.0207,-0.0208,-0.0026,0.01,0.0411,0.0262,-0.0044
AFR,LWK,NA19461,NA19461,0.056,-0.0144,-0.0078,0.0312,-0.0004,0.012,-0.0436,0.0241,-0.0125,0.0412,-0.0376,-0.0007,-0.0485,0.0529,-0.0033
AFR,LWK,NA19462,NA19462,0.0594,0.0018,0.0084,-0.0127,0.0017,-0.0053,0.0151,-0.0166,0.0142,-0.0028,0.0079,-0.013,0.0085,-0.0321,-0.0315
AFR,LWK,NA19463,NA19463,0.0555,-0.0053,0.0109,-0.0582,0.0289,0.0062,0.0173,0.0053,-0.0,0.0231,0.0116,-0.0736,0.0034,0.0036,-0.0004
AFR,LWK,NA19466,NA19466,0.054,0.0001,0.0003,-0.0063,0.0264,0.0053,0.0001,-0.0152,0.0095,0.0128,0.0216,-0.0068,-0.0323,-0.0364,0.0088
AFR,LWK,NA19467,NA19467,0.0581,0.0022,-0.0048,-0.0057,0.0146,0.0229,-0.0228,0.0236,-0.0325,0.0073,0.0088,0.0259,-0.0298,-0.0014,-0.0248
AFR,LWK,NA19468,NA19468,0.061,-0.0001,0.0082,-0.0293,-0.0075,0.0133,0.0212,0.0152,0.0059,0.0219,-0.0066,-0.0223,-0.0197,0.0147,-0.0256
AFR,LWK,NA19471,NA19471,0.0534,-0.0038,-0.0033,0.0385,0.0021,-0.0312,0.0169,-0.0001,0.0212,0.0592,-0.0108,0.0128,0.0121,0.0414,-0.0177
AFR,LWK,NA19472,NA19472,0.0538,-0.0182,0.0138,-0.0109,0.0029,0.0011,0.0169,0.0235,-0.0284,0.0055,0.0197,0.0439,-0.0069,0.0171,-0.0004
AFR,LWK,NA19473,NA19473,0.0575,-0.005,0.0068,-0.0078,-0.0008,0.0225,-0.0242,0.0172,-0.0029,0.0436,0.0061,-0.0325,0.0217,-0.034,-0.0091
AFR,LWK,NA19474,NA19474,0.0598,0.0001,-0.0004,0.0109,-0.0104,0.0247,-0.0126,-0.0063,-0.0087,-0.012,0.0367,0.0005,0.014,-0.0027,0.042
AFR,LWK,NA19475,NA19475,0.0635,-0.0058,0.0054,-0.03,-0.0042,-0.0282,-0.0038,-0.0367,0.012,-0.0191,0.0009,0.0196,-0.0171,-0.034,-0.0017
AFR,YRI,NA18486,NA18486,0.0593,-0.0092,-0.0024,-0.0028,0.0047,0.0095,0.0042,-0.0268,-0.0084,-0.0451,0.0275,0.0359,-0.0088,-0.0175,-0.0316
AFR,YRI,NA18488,NA18488,0.0603,-0.0075,-0.0158,-0.0004,-0.0278,0.016,0.0037,0.0259,-0.0041,0.0012,0.0047,-0.0095,0.0176,0.0348,0.0127
AFR,YRI,NA18489,NA18489,0.0628,-0.0188,0.0013,0.0196,-0.0047,0.0031,-0.0374,-0.0172,0.0093,0.0043,0.0172,0.0019,-0.0015,-0.0049,0.0269
AFR,YRI,NA18498,NA18498,0.0634,-0.0107,0.0044,-0.0091,0.0098,-0.0068,-0.0274,-0.0132,-0.0019,0.0146,-0.0008,-0.0518,0.0256,0.0033,-0.007
AFR,YRI,NA18499,NA18499,0.0613,-0.0093,-0.0157,0.0304,-0.0058,0.0391,0.0017,-0.0319,0.0041,-0.0085,-0.0176,0.0077,-0.0054,0.0018,0.0338
AFR,YRI,NA18501,NA18501,0.0592,-0.0171,0.0101,-0.0016,0.0029,0.006,-0.016,-0.0038,0.0043,-0.0079,-0.0005,-0.0241,0.0188,-0.0144,-0.0634
AFR,YRI,NA18502,NA18502,0.0585,-0.0182,-0.0031,0.0324,-0.0056,-0.0134,0.0345,-0.0457,0.0385,0.0318,-0.0006,-0.0238,0.0,0.0317,0.0233
AFR,YRI,NA18504,NA18504,0.062,-0.0119,-0.0145,-0.0433,0.0159,0.0172,-0.0032,-0.0004,-0.0247,0.0035,0.0156,-0.0199,0.0278,0.0178,-0.0124
AFR,YRI,NA18505,NA18505,0.0648,-0.0065,0.0046,-0.0075,-0.0001,-0.0093,0.0049,0.0221,0.0069,-0.025,0.0051,0.0058,-0.0098,0.0045,0.0221
AFR,YRI,NA18507,NA18507,0.0586,-0.0082,0.0039,-0.0074,-0.0203,-0.0096,0.0043,0.0103,-0.0266,-0.0676,-0.009,-0.0338,0.021,-0.009,0.0242
AFR,YRI,NA18508,NA18508,0.0637,-0.0082,0.0093,-0.0081,-0.0131,-0.0258,-0.0007,0.0107,-0.0233,-0.0012,0.0116,-0.002,-0.011,0.0152,-0.0094
AFR,YRI,NA18510,NA18510,0.061,-0.0093,-0.0216,-0.009,0.0,0.0639,-0.0316,0.008,-0.0109,0.0323,0.0056,0.011,0.0012,0.0141,0.0003
AFR,YRI,NA18511,NA18511,0.0634,-0.0126,-0.009,0.0235,-0.012,-0.0151,-0.0369,-0.0441,-0.0105,0.0305,0.0092,0.0031,-0.0194,-0.0186,0.0266
AFR,YRI,NA18516,NA18516,0.0618,-0.0032,-0.0008,-0.0216,-0.0133,-0.0056,-0.013,0.0092,-0.0082,-0.003,0.014,-0.0232,0.0071,-0.0048,-0.0163
AFR,YRI,NA18517,NA18517,0.0583,-0.0065,-0.004,0.0216,0.0066,0.0182,0.0124,0.0241,-0.0004,-0.035,0.003,0.0374,0.0216,-0.0099,0.0428
AFR,YRI,NA18519,NA18519,0.0622,-0.0207,0.0048,-0.0157,-0.0022,-0.0307,0.0241,0.0145,-0.0211,0.0186,-0.0062,-0.0307,0.01,-0.0143,0.0021
AFR,YRI,NA18520,NA18520,0.0588,-0.0086,-0.0091,0.0108,0.0135,0.0254,-0.0232,0.002,0.0112,-0.0109,-0.0201,-0.0383,0.0145,0.0667,0.0014
AFR,YRI,NA18522,NA18522,0.0569,-0.004,-0.0222,-0.0149,-0.0049,0.0024,0.0882,0.0186,0.0008,-0.0153,-0.005,0.0441,0.019,0.0005,-0.0043
AFR,YRI,NA18523,NA18523,0.0546,-0.0131,-0.0061,0.0488,0.0138,-0.0158,0.0167,0.0051,-0.0012,0.0437,0.0046,0.0078,0.0453,-0.0104,0.0239
AFR,YRI,NA18853,NA18853,0.0618,-0.0165,-0.0282,0.0244,0.0302,0.0239,0.0098,0.025,-0.002,-0.0074,-0.0548,0.0151,-0.0143,-0.0008,0.0144
AFR,YRI,NA18856,NA18856,0.0599,-0.02,0.006,-0.0054,-0.0015,0.0262,0.0081,-0.0034,-0.0043,-0.0236,-0.0169,0.0058,0.0157,-0.0028,0.0409
AFR,YRI,NA18858,NA18858,0.0652,-0.014,-0.0232,0.0081,-0.0014,0.035,0.0023,-0.0292,0.0201,-0.001,0.0049,0.035,-0.0105,0.0315,-0.0239
AFR,YRI,NA18861,NA18861,0.0579,-0.003,-0.0021,0.0253,0.01,0.0013,-0.0352,-0.0335,0.022,0.0011,0.0223,-0.0287,0.0193,0.0002,0.0008
AFR,YRI,NA18864,NA18864,0.062,-0.0208,-0.0148,-0.0069,0.022,0.0373,0.0193,0.0181,-0.0186,-0.0021,-0.0005,0.0048,0.0226,0.0264,-0.0067
AFR,YRI,NA18865,NA18865,0.065,-0.0155,-0.0166,0.0549,-0.0019,0.034,-0.0405,-0.0039,-0.0051,-0.0012,-0.0142,0.0129,0.0076,-0.009,-0.0202
AFR,YRI,NA18867,NA18867,0.0534,-0.0138,0.0036,0.0034,0.028,0.0072,-0.0476,0.0046,0.0134,-0.0405,-0.029,-0.0207,-0.0297,-0.0148,0.024
AFR,YRI,NA18868,NA18868,0.066,-0.0052,-0.0126,0.0019,-0.0085,0.0067,0.0117,-0.0024,-0.0201,-0.0316,-0.0097,0.0132,0.0178,-0.0143,-0.0222
AFR,YRI,NA18870,NA18870,0.0656,-0.0095,-0.013,0.0005,-0.002,0.0179,0.0213,-0.0007,0.0047,-0.0236,-0.0107,0.0062,0.0021,-0.0015,0.0085
AFR,YRI,NA18871,NA18871,0.0613,-0.0074,-0.0183,0.0101,0.0005,-0.0192,0.0114,-0.038,0.0271,-0.0026,0.005,0.0049,-0.0289,0.0273,0.0254
AFR,YRI,NA18873,NA18873,0.062,-0.0158,0.0046,0.0067,-0.0243,-0.0275,-0.0026,0.0218,-0.0101,-0.0038,-0.0188,-0.0069,0.0177,0.0558,0.007
AFR,YRI,NA18874,NA18874,0.0607,-0.0085,0.0081,-0.0012,0.0059,0.0007,0.0233,0.0047,0.0029,-0.0032,0.0083,0.0104,0.0169,-0.0168,0.0302
AFR,YRI,NA18876,NA18876,0.0553,0.0028,-0.0046,-0.0135,-0.0139,-0.0038,-0.0391,0.0146,0.0092,0.0127,-0.0077,0.0125,-0.035,0.0366,0.0016
AFR,YRI,NA18877,NA18877,0.055,-0.0094,0.0161,0.009,-0.0116,0.0177,-0.0268,-0.02,-0.0287,-0.006,-0.0135,-0.0418,-0.0098,0.0039,0.0224
AFR,YRI,NA18878,NA18878,0.0604,-0.0118,-0.0026,0.0219,0.0042,0.0116,-0.0204,-0.05,0.012,0.0049,0.0271,-0.0021,-0.0242,0.023,0.0264
AFR,YRI,NA18879,NA18879,0.0606,-0.0074,-0.0266,0.0022,0.0145,0.0134,-0.0184,0.0002,-0.0013,-0.0455,-0.0347,-0.022,0.0033,-0.0093,-0.0212
