region,population,family,sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
AFR,LWK,NA19461,NA19461,0.05557196463650414,0.0037797812686891606,0.0094,0.0116,-0.0404,-0.0284,-0.0528,0.032,-0.0318,-0.0001,0.0523,0.0383,-0.0638,-0.0119,-0.0027
AFR,LWK,NA19462,NA19462,0.05627257727159604,-0.0070976790017760714,-0.029,-0.0018,0.0144,0.0025,0.0199,0.0194,0.0231,-0.0327,0.01,-0.0516,-0.0296,0.0107,0.0255
AFR,LWK,NA19463,NA19463,0.05536257193998937,0.002363393363259904,0.0395,-0.0401,0.0042,0.061,0.0284,0.0015,0.0592,-0.0054,-0.001,-0.0482,0.0177,-0.0047,0.025
AFR,LWK,NA19466,NA19466,0.053041287851786176,-0.0004917143723351305,0.017,0.0176,0.0064,-0.0107,-0.011,0.0058,-0.018,-0.0657,-0.0027,-0.0104,0.0791,0.0108,0.0193
AFR,LWK,NA19467,NA19467,0.05541267456080047,-0.010860731928319416,-0.0104,-0.0269,-0.0319,-0.0069,0.0139,0.0093,0.0166,0.0034,0.012,0.0228,-0.0252,0.0236,-0.0168
AFR,LWK,NA19468,NA19468,0.05803976592832925,-0.008086134489652726,-0.0267,-0.0082,0.0209,0.036,-0.0102,0.0196,-0.0195,-0.0345,-0.0121,0.0014,-0.058,-0.0154,0.0106
AFR,LWK,NA19471,NA19471,0.05148283264655705,-0.004299760770856854,-0.0807,0.0366,-0.0186,-0.0109,0.0491,-0.0066,0.0143,-0.0182,0.0018,0.0557,0.0242,-0.0185,0.0329
AFR,LWK,NA19472,NA19472,0.05140668984782441,0.006217092478770677,-0.0027,-0.0417,0.0064,-0.0378,0.0135,-0.0188,0.0136,0.0107,0.0493,-0.0086,0.0035,0.0027,-0.0046
AFR,LWK,NA19473,NA19473,0.05709424377177263,0.0003705781016241287,0.0329,0.0342,0.0249,0.0116,0.0126,-0.0144,-0.0221,-0.0085,0.0207,-0.0167,-0.0345,-0.0177,-0.0036
AFR,LWK,NA19474,NA19474,0.057437628016706516,-0.009628026163988706,-0.0175,-0.0002,0.0312,0.0285,0.0261,-0.0163,-0.0343,0.0139,-0.0338,-0.0058,0.0086,0.0116,-0.0016
AFR,LWK,NA19475,NA19475,0.06131061004877945,-0.00597152371229526,-0.0118,0.0052,-0.0176,-0.0155,-0.0526,-0.0144,0.0393,-0.0395,-0.0121,-0.0263,-0.0289,0.0105,0.0077
AFR,YRI,NA18486,NA18486,0.05953155498185414,0.004535852890303859,0.0057,0.0194,0.0018,-0.0115,0.024,-0.0042,0.0119,-0.0093,-0.0277,-0.0247,0.0458,0.0353,-0.0374
AFR,YRI,NA18488,NA18488,0.05987930672498373,0.00535990915364413,0.0108,0.0001,-0.0282,0.0031,-0.0133,0.0065,-0.0178,0.01,0.0513,-0.0007,-0.0158,-0.0275,-0.0076
AFR,YRI,NA18489,NA18489,0.06245431773666941,0.00271996250840724,0.0305,0.0398,0.0329,-0.0258,-0.0409,-0.0077,-0.019,0.0081,0.0532,-0.0135,0.0011,0.0115,-0.0044
AFR,YRI,NA18498,NA18498,0.06091176681732276,-0.0028907893717976577,-0.0196,-0.003,-0.0294,0.0363,-0.0425,-0.0249,-0.0168,0.0074,0.0346,-0.0176,0.0136,-0.0104,-0.0165
AFR,YRI,NA18499,NA18499,0.05822715632261283,-0.0016608029931359709,0.0058,0.0177,0.0425,-0.0105,-0.0257,0.0029,-0.0301,-0.0423,0.0332,0.0217,-0.0405,-0.0416,0.0449
AFR,YRI,NA18501,NA18501,0.05842435298643015,0.006168061131101932,-0.0178,-0.0024,0.0355,0.0063,0.0162,0.0028,-0.0075,0.0117,-0.002,0.0251,0.0222,0.0512,0.0111
AFR,YRI,NA18502,NA18502,0.05527868301238134,0.0005542602427226744,0.0266,0.005,0.0634,-0.0242,0.0062,0.0108,0.0069,-0.0227,-0.0238,0.0258,0.0568,-0.0065,-0.0196
AFR,YRI,NA18504,NA18504,0.06098617909790239,0.0006212560169322396,0.01,-0.0195,-0.0037,0.0665,0.0177,0.0247,-0.0235,0.0106,0.0021,0.0069,-0.0152,-0.0116,-0.006
AFR,YRI,NA18505,NA18505,0.06355476247073401,-0.0019188974148141432,0.0246,0.0096,0.0133,0.0081,0.0148,0.0084,0.0447,0.0078,-0.0238,-0.0026,0.0061,0.0306,0.0096
AFR,YRI,NA18507,NA18507,0.056495154868324245,-0.0027744326274140134,0.0278,-0.0362,-0.0335,-0.0238,0.0159,-0.0381,0.0348,0.0399,-0.0244,-0.0301,-0.0203,-0.013,-0.0233
AFR,YRI,NA18508,NA18508,0.06274389110760718,0.0013357127972482541,-0.0156,-0.0039,-0.0699,-0.0187,-0.0205,0.0095,0.0157,-0.018,-0.0016,0.0069,0.0197,0.0171,0.0207
AFR,YRI,NA18510,NA18510,0.05905154220845843,0.0010978901596482515,0.0034,-0.001,-0.0213,0.0064,0.0635,-0.0124,-0.0286,-0.0091,0.0168,-0.018,-0.0111,-0.0178,-0.0178
AFR,YRI,NA18511,NA18511,0.06159441502587384,-0.0010430904181361039,-0.0169,0.0266,0.0133,0.0203,0.0044,-0.0391,-0.0276,-0.0071,-0.0157,0.0347,0.0267,0.013,-0.0195
AFR,YRI,NA18516,NA18516,0.06017126985908519,-0.0038403494040446526,-0.0035,0.0017,-0.0136,0.0219,0.0413,-0.011,0.0085,0.019,0.0055,0.0089,-0.025,-0.0101,-0.0072
AFR,YRI,NA18517,NA18517,0.05777656235781836,-0.0008881678406281335,0.0352,0.0099,0.0231,-0.0549,-0.0278,0.0063,0.0226,-0.0339,0.0287,-0.0384,0.0028,0.002,0.007
AFR,YRI,NA18519,NA18519,0.059855985932731205,-0.0020569268389236386,-0.0131,-0.0108,0.0288,0.0222,-0.012,-0.0075,-0.0226,0.0227,-0.0322,0.018,-0.0093,-0.0026,0.0274
AFR,YRI,NA18520,NA18520,0.05902616127554755,0.0046035079095240955,0.0221,0.0008,-0.0008,-0.0306,0.011,-0.0253,-0.03,-0.0148,0.0063,-0.0155,0.0043,-0.0273,-0.0344
AFR,YRI,NA18522,NA18522,0.05542009106717053,-0.0016411904540684732,-0.0232,-0.0341,0.0216,0.0037,0.0438,0.0016,0.033,0.0084,-0.0193,0.0588,-0.0416,-0.0162,0.0115
AFR,YRI,NA18523,NA18523,0.05381796087998437,0.007675095225498618,-0.0097,0.0052,-0.0281,-0.0401,-0.0014,-0.052,0.0057,-0.0077,0.0387,0.031,0.013,-0.003,0.0367
AFR,YRI,NA18853,NA18853,0.06133088183285762,0.003048431334974672,-0.0104,-0.0129,0.023,0.0072,0.0039,-0.0064,-0.0055,0.0225,0.0336,0.0223,-0.0068,0.0081,-0.013
AFR,YRI,NA18856,NA18856,0.05828871332548434,0.00205082882257494,0.0117,-0.0092,0.0085,-0.0112,-0.0329,0.0163,-0.0331,-0.0003,-0.0223,-0.0264,0.0333,0.0051,-0.0215
AFR,YRI,NA18858,NA18858,0.06162655322014411,-0.001542056485588637,0.0102,0.011,0.0209,0.0181,0.0315,0.0182,-0.0029,-0.0378,0.0337,0.0033,-0.0118,-0.0069,-0.0506
AFR,YRI,NA18861,NA18861,0.05684290661145384,-0.0019503763640737431,0.0011,0.0301,-0.0041,0.0217,0.0142,0.0122,-0.0477,0.006,0.0047,-0.0061,0.0416,-0.0151,-0.0044
AFR,YRI,NA18864,NA18864,0.06112519738952789,0.006241814166670887,0.0142,-0.0324,0.003,0.0039,0.0067,-0.0055,-0.0173,-0.0058,0.0357,-0.0013,0.0087,-0.0059,-0.0397
AFR,YRI,NA18865,NA18865,0.06080554596497819,-0.002797423797161206,-0.0488,0.0097,0.0027,-0.0127,0.0105,-0.0331,-0.0515,-0.0018,0.0345,0.0338,0.0278,0.0136,-0.0073
AFR,YRI,NA18867,NA18867,0.05538556310973657,0.006673784459913856,0.0122,-0.0089,0.0147,-0.0027,-0.0136,-0.0125,-0.0171,0.0011,0.0384,0.011,0.0186,0.0145,-0.0026
AFR,YRI,NA18868,NA18868,0.06382843155578931,-0.0015004416442899538,-0.0268,-0.008,-0.0041,0.0075,-0.01,-0.0035,-0.0213,0.0042,-0.0471,0.0012,0.0081,-0.0075,-0.0473
AFR,YRI,NA18870,NA18870,0.060840733167422834,-0.0048995089193159015,-0.0228,-0.0313,0.0045,-0.0019,-0.0059,0.0353,0.0035,0.0262,0.0003,-0.0081,-0.0111,-0.0077,-0.0139
